window,scale_km,zcast,nflics,netncc
3,9,0.061060694893507704,0.011591532819690194,0.09374948023104696
9,27,0.0710990309725685,0.016242311299824955,0.1142203737126872
25,75,0.0919784021311984,0.02862250467244264,0.16308574576555876
49,147,0.1075954147035052,0.042322042696279004,0.20764241790149757
81,243,0.11501916394473435,0.057610566263095304,0.2342620858611672
121,363,0.11940818611476504,0.07406603158412187,0.24803134119932665
