window,scale_km,zcast,nflics,netncc
3,9,0.1395628566559391,0.12182224448032539,0.12541685119526205
9,27,0.16688196505409533,0.1336196449814243,0.1531997694266238
25,75,0.23936580704279675,0.15962230837096142,0.24007358317113095
49,147,0.3264620004588734,0.18637966749102639,0.37854045593018715
81,243,0.3979518584026692,0.20906655012365852,0.5117781735690913
121,363,0.445324003009843,0.22768559109801775,0.6181341623418303
