window,scale_km,zcast,nflics,netncc
3,9,0.1069122059652641,0.09620639431764888,0.11902180204291005
9,27,0.12414821945350886,0.10696985889210928,0.13471938387586938
25,75,0.17051777245354882,0.13356358164927154,0.1691869284204535
49,147,0.23072194670377952,0.16481347883994976,0.211711782438322
81,243,0.28080022370158136,0.19063570694930598,0.24797145894869346
121,363,0.31451573448442766,0.21054907657405583,0.2704466281857063
