window,scale_km,zcast,nflics,netncc
3,9,0.14746201907339188,0.12768502719357033,0.11701219301234356
9,27,0.17965329489434548,0.13914969771432778,0.14438516754727834
25,75,0.26380451782374015,0.16242749781773866,0.22837546510766576
49,147,0.3582898085245386,0.18384150428338314,0.3559351061189136
81,243,0.4309863918725794,0.20175016781482757,0.48091513772889954
121,363,0.4785198238160404,0.2173131895448605,0.5812084232943416
