window,scale_km,zcast,nflics,netncc
3,9,0.1442104880583232,0.08484587670225037,0.15387141347145625
9,27,0.16756175105796509,0.09427431913442468,0.18404508347796586
25,75,0.22767757115238935,0.11773223540130172,0.2869229380713615
49,147,0.29919784125253257,0.14566448468976576,0.4540085226759206
81,243,0.3477972821910439,0.16905960533100672,0.603205731270027
121,363,0.36821243347792854,0.18806536907226662,0.7111547416554538
