window,scale_km,zcast,nflics,netncc
3,9,0.06912340385778523,0.016976413241807153,0.04747659032257656
9,27,0.07672788437156264,0.020191246278059367,0.05902775842156892
25,75,0.09617537564584558,0.029884213705076223,0.098719528862347
49,147,0.11908048002624225,0.04266893347367877,0.16713475867120464
81,243,0.1386794982232437,0.05772126437890061,0.2448455353930219
121,363,0.1523900733174966,0.07799046764857909,0.31698575397847034
