window,scale_km,zcast,nflics,netncc
3,9,0.10729281949743395,0.06877800628505623,0.06324387261840508
9,27,0.1233103007503327,0.07776248080783749,0.0777646408206629
25,75,0.1644396967752925,0.10068901692943864,0.13020506963331527
49,147,0.2145685102969516,0.128252710477962,0.22617986644126048
81,243,0.2551949255496195,0.15361363694746763,0.3333873043665979
121,363,0.2805493540379411,0.17755019580440143,0.4256417609285693
