window,scale_km,zcast,nflics,netncc
3,9,0.1929354389772626,0.04866658128913316,0.17414688447003135
9,27,0.2228755942829255,0.05485102232642341,0.21163987363400028
25,75,0.2900113140552255,0.07043696696281351,0.35492200125105033
49,147,0.34173499424082104,0.09160445851814954,0.5438372049797054
81,243,0.3584150613626693,0.11428729912477384,0.6615493081054539
121,363,0.3597416117400415,0.1369877644488211,0.7149105179024028
