window,scale_km,zcast,nflics,netncc
3,9,0.12545039257166618,0.11171853060031767,0.1256570706747487
9,27,0.14732707900549846,0.12360394246626218,0.15021300185908376
25,75,0.20551070796882195,0.15140700330940654,0.22203511477173404
49,147,0.27759276607229416,0.18147892592846493,0.3392524270908556
81,243,0.3373593701890367,0.20703624975847484,0.4588375395605547
121,363,0.3764993081598463,0.2273311839289187,0.5573092482103872
