window,scale_km,zcast,nflics,netncc
3,9,0.24700013377863309,0.1281191118192502,0.21770170183819199
9,27,0.3069645973340926,0.13791561352851373,0.26895747577427304
25,75,0.46003485645903947,0.15648270583208643,0.44265269737973584
49,147,0.6070759792299937,0.17114562092140165,0.6777582844360468
81,243,0.6807240127397106,0.18191103980815612,0.8239914694893997
121,363,0.7071211219875275,0.19192613359119534,0.8907221491892565
