window,scale_km,zcast,nflics,netncc
3,9,0.24220610403725953,0.0527030541828108,0.1751289202736447
9,27,0.2774084040921149,0.05837115685823833,0.20678912880288364
25,75,0.3541355514474133,0.07369051183953276,0.32765019702565973
49,147,0.4176985428309592,0.09196737114004538,0.5249675822344433
81,243,0.4388978455812555,0.10961509389056742,0.6711072377317108
121,363,0.43672795326078323,0.12951755157732117,0.7556410184000155
