window,scale_km,zcast,nflics,netncc
3,9,0.23016852506144064,0.07609098560222699,0.17475061339814024
9,27,0.2666099020266337,0.08370234278850514,0.20758911233714494
25,75,0.34847889760145406,0.10308589741267811,0.3256094149636573
49,147,0.42205070636837827,0.12747269562127778,0.5107533526168218
81,243,0.4617310076438236,0.1486198877695837,0.653811444388299
121,363,0.47398592379336557,0.16536814293901306,0.746653378847262
