window,scale_km,zcast,nflics,netncc
3,9,0.09990112127357934,0.07468211540024984,0.10103386466522037
9,27,0.11439680100663613,0.08368611372625813,0.11364588182802299
25,75,0.15117280569060845,0.1068371856128823,0.14292476517126645
49,147,0.19800484703730778,0.13571896568566055,0.1837461900766693
81,243,0.23859629456853856,0.16163847753758898,0.22523521401752408
121,363,0.2661201599914194,0.18432993232617462,0.2547237563354714
