window,scale_km,zcast,nflics,netncc
3,9,0.05179067546291946,0.011198413724900042,0.06006223013166845
9,27,0.05713368710550884,0.013729431062478592,0.06925929305288452
25,75,0.0704966748157685,0.020202334199896785,0.09603122295807369
49,147,0.08502048885949985,0.0281604906813363,0.132561660137733
81,243,0.0977499365588206,0.036833605259923505,0.1705349493237672
121,363,0.10726272957487887,0.051168516436670225,0.1991525399418382
