window,scale_km,zcast,nflics,netncc
3,9,0.14133519098515043,0.1266684152638121,0.1303396035837826
9,27,0.17221133139042008,0.13877052809479729,0.15658010560127775
25,75,0.257455431408497,0.16412025601619123,0.23009390772169067
49,147,0.35889259720717065,0.1878759266310713,0.33357540919390827
81,243,0.4407551721119221,0.20783422300869064,0.43373757201301544
121,363,0.4968330326728947,0.22581603749143353,0.5162354216927074
