window,scale_km,zcast,nflics,netncc
3,9,0.0882764132851296,0.05226160986806954,0.09549094821103614
9,27,0.10069688613074539,0.0601297533474078,0.11201194331475302
25,75,0.13388996147820317,0.08242959409451214,0.16073459988988126
49,147,0.17645821795842162,0.10891005552007904,0.23180351405970598
81,243,0.2104880839066351,0.1312482879737,0.28989022741206416
121,363,0.22992034637190945,0.15285429481627316,0.32266139126255294
