window,scale_km,zcast,nflics,netncc
3,9,0.1447993364969831,0.14152919121324292,0.1183545654046577
9,27,0.1796001916970275,0.15691443650289189,0.14690382683568437
25,75,0.2758820073512919,0.18871514106665277,0.22893790533439923
49,147,0.38892617189150674,0.2163112612872345,0.345782515542286
81,243,0.4745778261845688,0.2372457512643375,0.4628619740218503
121,363,0.5332648618122733,0.25621184635413996,0.5623583761576535
