window,scale_km,zcast,nflics,netncc
3,9,0.2527252697763815,0.12537881924844868,0.22197986825087151
9,27,0.30643288015280734,0.13502788258720536,0.26820677964316375
25,75,0.4445059189379505,0.1536172953015539,0.42793904955243817
49,147,0.5851284303447556,0.17013033353208534,0.6527511448953197
81,243,0.6599586925032443,0.18391448515093384,0.7933238027941015
121,363,0.6879284933566,0.19632308758783734,0.8642370859822832
