window,scale_km,zcast,nflics,netncc
3,9,0.1648337751340667,0.07377553185370567,0.16792572523710514
9,27,0.2110514532834841,0.08173421735997433,0.21648995320735742
25,75,0.3181290212894233,0.09667311709781483,0.384936371551346
49,147,0.40089798177706054,0.10879937053151562,0.6021250377238129
81,243,0.43235099199820826,0.11719117137698178,0.7374561195302869
121,363,0.4403818803477925,0.12369530752147861,0.8085922180647884
