window,scale_km,zcast,nflics,netncc
3,9,0.14469625720914941,0.09669635268918453,0.1653289636996706
9,27,0.16821355515156433,0.10625015354390256,0.19636061506659022
25,75,0.23055058816507912,0.1297785832629625,0.30766854153073603
49,147,0.30562181643251823,0.15752515109134468,0.4823094896881096
81,243,0.354596502880507,0.18006784466227027,0.6152975265119438
121,363,0.3771115339964289,0.19732861364511,0.699908160348999
