window,scale_km,zcast,nflics,netncc
3,9,0.15223106300646339,0.04723275137850615,0.17100341729118626
9,27,0.18650615685445057,0.05380962159427252,0.22159878504726738
25,75,0.25997300846432264,0.06692959747323912,0.38347147835835227
49,147,0.313147729673966,0.07758873122086503,0.5846928774071943
81,243,0.3296640211437688,0.08509239627679094,0.7067531323593279
121,363,0.3295742430621419,0.09290707022309763,0.7720125355824531
