window,scale_km,zcast,nflics,netncc
3,9,0.09456813778386922,0.038585385817357355,0.14162857852162042
9,27,0.11276209515222027,0.04910253482437412,0.17839401985767112
25,75,0.15417367248631345,0.0754795260798578,0.2894357722475505
49,147,0.19023404274503847,0.10521609277986851,0.4185964638492615
81,243,0.2059097872849289,0.130034280500861,0.5154241648930491
121,363,0.20919855887941838,0.15002414896924857,0.5977176530791865
