window,scale_km,zcast,nflics,netncc
3,9,0.05228145219991052,0.012091607022330959,0.09220651624345269
9,27,0.05939823448105319,0.014808155787285338,0.11921575598959482
25,75,0.07436492151266809,0.022931438299700825,0.1946917856503065
49,147,0.08680886770999256,0.031002424139348103,0.27792271494797044
81,243,0.09552239835656597,0.04079612361020565,0.3549886272187615
121,363,0.10206252071217059,0.057411424658304816,0.4182141198733703
