window,scale_km,zcast,nflics,netncc
3,9,0.12856471642621986,0.1142378925784285,0.12999940190576284
9,27,0.15434871792193247,0.12557258497549606,0.15209505723130262
25,75,0.22347840497240215,0.15077259231470447,0.21210848866493245
49,147,0.307598337797723,0.1769779889017245,0.29395497903518847
81,243,0.37899628580970546,0.19900473942085686,0.36348199281816473
121,363,0.42785395816400934,0.21711230327830927,0.4141308017472889
