window,scale_km,zcast,nflics,netncc
3,9,0.11815927709847227,0.06448723268350737,0.16749115522133273
9,27,0.14270846737872356,0.07594552106519177,0.20899924260022498
25,75,0.20534717801446659,0.10258230081560653,0.33616128236547327
49,147,0.2740918570069668,0.13055913769860694,0.49954401782070607
81,243,0.3148426560370413,0.15085118962461133,0.6203974815567213
121,363,0.3326492108468433,0.16900046339725233,0.6983925083568159
