window,scale_km,zcast,nflics,netncc
3,9,0.258554455876306,0.05618158402712498,0.18896430307838963
9,27,0.29406575521367195,0.06340078313703967,0.22473162500926996
25,75,0.3710243487885164,0.08279481044531062,0.36033560173497037
49,147,0.428535593930358,0.10622196526956589,0.5610750842312943
81,243,0.4403190351231152,0.128259565866635,0.7016017079925669
121,363,0.43327078053751317,0.15013418326720218,0.7759948536063768
