window,scale_km,zcast,nflics,netncc
3,9,0.11160997141701733,0.0652312163871531,0.03015995643637629
9,27,0.13458263382641225,0.07808252312224634,0.038474903863116514
25,75,0.18983651020837802,0.11046043877887336,0.06802048997533938
49,147,0.25006621487813707,0.1480340282250985,0.11376278140591695
81,243,0.2895908951460696,0.1773673135228602,0.16277638358887248
121,363,0.311737044107255,0.20187743965576635,0.20478834397902548
