window,scale_km,zcast,nflics,netncc
3,9,0.1612457648917919,0.1157599184180524,0.19675353563078654
9,27,0.1899805852964678,0.1275249514220713,0.23221753089509128
25,75,0.2655009814433408,0.1546414402302806,0.34696229305201776
49,147,0.35589224486147736,0.18360789949750222,0.5186800299378777
81,243,0.42239309177283624,0.2079307406975145,0.650423251941287
121,363,0.4561208342586295,0.22659484675347893,0.7299372775796955
