window,scale_km,zcast,nflics,netncc
3,9,0.1593473677910063,0.11449884418998647,0.19999781864975144
9,27,0.20583652290533097,0.12500360345900932,0.24922721186257832
25,75,0.3227155916168303,0.14341440182034684,0.3893066564927213
49,147,0.4284631399036947,0.15653337763628358,0.5569923287558932
81,243,0.4854353690752158,0.16437087348633328,0.6734035695049755
121,363,0.5086368767830299,0.1705531112211609,0.7376944902968361
