window,scale_km,zcast,nflics,netncc
3,9,0.09077871990053407,0.043629802968736885,0.05608019583023007
9,27,0.10239480317192985,0.04983761305006911,0.07044289602133248
25,75,0.13084069786897856,0.06533130181245955,0.12355373466447397
49,147,0.16337696735355878,0.08344414136561663,0.22000579574201332
81,243,0.18804825291089758,0.10130639524701035,0.3167539773898316
121,363,0.20254948337424347,0.12078944220082706,0.39709407483576775
