window,scale_km,zcast,nflics,netncc
3,9,0.09210235658778314,0.05339816776392006,0.04178414963951596
9,27,0.10508851297340586,0.06063081138049037,0.05212977254716046
25,75,0.13916295424663327,0.08002423051922858,0.09129824148455536
49,147,0.18299316353629597,0.10263360985427196,0.1750026528987496
81,243,0.21758674374895606,0.12197062367240902,0.28526027494508
121,363,0.23685057548742622,0.14123590450383788,0.3762598197080951
