window,scale_km,zcast,nflics,netncc
3,9,0.18842886177665782,0.029731314289072892,0.16833641055799467
9,27,0.2162123907092331,0.03372498955764367,0.2016651417017942
25,75,0.2795534199297506,0.044770059642644904,0.3365013066427721
49,147,0.33725553557131827,0.061451967687455186,0.5109615004034246
81,243,0.35667020074014516,0.08325520914470352,0.634326698827919
121,363,0.35298432981106287,0.1101284314700833,0.6954707069827887
