window,scale_km,zcast,nflics,netncc
3,9,0.12672424708451355,0.05178226933548661,0.1833342355497201
9,27,0.14633617037079608,0.05844303967824497,0.21648607585508986
25,75,0.19478292586656396,0.07472061423743526,0.31971829340830044
49,147,0.2473581762605264,0.09311468133341261,0.47125828655613805
81,243,0.2808544778679259,0.11078996920590274,0.5986012029788316
121,363,0.2929934349223187,0.13019723057195254,0.6835652652280885
