window,scale_km,zcast,nflics,netncc
3,9,0.18071743463894233,0.005584540801615123,0.0664728422675918
9,27,0.20684062018367502,0.006829736885422541,0.09423740032044509
25,75,0.24348910814660898,0.008123395567260468,0.22364445262963437
49,147,0.2469118430760569,0.01061239969356456,0.3954176201928004
81,243,0.2305057052862493,0.01845906794236349,0.49302416218668915
121,363,0.21552500872534394,0.029262831839452386,0.552964132932313
