window,scale_km,zcast,nflics,netncc
3,9,0.06468506284370436,0.015105119868542833,0.05654045352586442
9,27,0.07206106851678608,0.018762044694356377,0.07067291162166159
25,75,0.090042208816826,0.028701783799714557,0.11751554450843815
49,147,0.10912774401060217,0.04114256640958251,0.1946039553023663
81,243,0.12533671545013478,0.053128661012031224,0.2895055016895721
121,363,0.13674355460693333,0.07165336003137777,0.387659075452591
