window,scale_km,zcast,nflics,netncc
3,9,0.23996893449024456,0.09414896327308567,0.20623729570657784
9,27,0.2785441722563437,0.10310516929355552,0.2447488848841399
25,75,0.3708083250260799,0.1250070650081821,0.37992019063241805
49,147,0.4657455542028899,0.1513746719215642,0.5873362485279316
81,243,0.5184584983511819,0.17392636516740068,0.7251350891977326
121,363,0.5391649176228872,0.19076954666150633,0.8086074549967872
