window,scale_km,zcast,nflics,netncc
3,9,0.09337339105909205,0.06052488135504311,0.04803073048146337
9,27,0.10602494591197832,0.06817655996039904,0.060735970462684086
25,75,0.13991617643979154,0.08830637335856871,0.1081936267565471
49,147,0.18336218006165994,0.11348428205788491,0.19438811086963362
81,243,0.21726766179815496,0.1368081070940508,0.29580864826033143
121,363,0.23776364414684167,0.15826871102770876,0.38071758398404043
