window,scale_km,zcast,nflics,netncc
3,9,0.04964057434326905,0.008716731607252311,0.053202412623923535
9,27,0.05578511760741415,0.010985199911869959,0.06371292977869877
25,75,0.07012170928738719,0.01799428218978876,0.09398391331100109
49,147,0.08334117047109205,0.026685612833348908,0.12899544684481326
81,243,0.09308238289833602,0.03693519639651228,0.16174442684531276
121,363,0.10018965836556408,0.0495268834201598,0.18647706387890345
