window,scale_km,zcast,nflics,netncc
3,9,0.1504423336061079,0.12671073938040248,0.1129247762796905
9,27,0.18775600742259815,0.13813408083807927,0.1416516124090551
25,75,0.2832291250979291,0.1603239041241406,0.22655011899072777
49,147,0.3838165250248341,0.17801102667735746,0.34412208939720884
81,243,0.4534903046273239,0.1915944877932551,0.4546823400970137
121,363,0.49672599004511714,0.20432899548272113,0.5379292019262334
