window,scale_km,zcast,nflics,netncc
3,9,0.08457361186235732,0.04057244655791877,0.10468449495598188
9,27,0.09527130909352717,0.046833903514506676,0.12066098512890905
25,75,0.1227203129190249,0.06320332373079683,0.1632255718066531
49,147,0.1552304717854796,0.083350283415159,0.22636073148800964
81,243,0.18060058871742732,0.10339723226645045,0.2860493819862967
121,363,0.1961645489530176,0.12540531952581016,0.3222428490508938
