window,scale_km,zcast,nflics,netncc
3,9,0.17612484498736433,0.09704180737911401,0.21310917186534117
9,27,0.22993572572010276,0.10620300130341613,0.2676393818376941
25,75,0.36652524277681475,0.12313495802661434,0.4337916294915409
49,147,0.482145099769277,0.13598536182056628,0.640550481684506
81,243,0.5327039030810118,0.14377976147580482,0.7701936007061762
121,363,0.550737645381196,0.1499813567606578,0.8371130318813754
