window,scale_km,zcast,nflics,netncc
3,9,0.14028221882917652,0.07241885177528536,0.1442909255007995
9,27,0.1612024636296775,0.0805186920654158,0.17010041727466685
25,75,0.21322372441625392,0.10089747255251284,0.2605383486542388
49,147,0.27723478244053334,0.12525537272542642,0.424984576710857
81,243,0.32205064210684226,0.14682715927698747,0.5721266442190586
121,363,0.34076736631080085,0.16669214614032887,0.666604980396941
