window,scale_km,zcast,nflics,netncc
3,9,0.09773236597489446,0.06879514716806409,0.10153333955969056
9,27,0.11229427327800853,0.07805835901208787,0.11569950972771016
25,75,0.14961187374699006,0.10208749296403817,0.15267545242814518
49,147,0.19577191136576835,0.13234121414796413,0.20600447182573636
81,243,0.2350872984021293,0.16052207320470788,0.252976477367146
121,363,0.2617237000342464,0.18642574862278813,0.2844816042530805
