window,scale_km,zcast,nflics,netncc
3,9,0.08945455697237814,0.052623952210622944,0.053612997650706165
9,27,0.10182891326404468,0.05988617915723026,0.067077742864254
25,75,0.1317560410510516,0.07756018487061143,0.11589822132909404
49,147,0.16784339096807344,0.09762749395285214,0.20460308271981406
81,243,0.19645264271774812,0.1154573521630904,0.297076384111095
121,363,0.2125996291990957,0.13333984109075261,0.3663159590520201
