window,scale_km,zcast,nflics,netncc
3,9,0.09035817516425264,0.014689338572322892,0.12227359809994869
9,27,0.1057186581738422,0.020170304136595117,0.15921553414464545
25,75,0.13610279751932833,0.034097100715905965,0.2764017182026302
49,147,0.15526725914463424,0.05174687759697503,0.41461031151028044
81,243,0.1590348858465074,0.07123659437034056,0.5064940194753574
121,363,0.1580759489882352,0.08985860320986473,0.5653829956983143
