window,scale_km,zcast,nflics,netncc
3,9,0.12779522373344873,0.10522195603376586,0.024882260985967845
9,27,0.15864057768350495,0.12523222028476627,0.032462145355241084
25,75,0.23220914373084242,0.17171308976930563,0.05879224387856655
49,147,0.3102047820516696,0.21761382780073804,0.10083265723735264
81,243,0.3649115145880944,0.2495086260840226,0.15013909252092722
121,363,0.3997120692977503,0.27350470810989663,0.18884559794063055
