window,scale_km,zcast,nflics,netncc
3,9,0.12958069385207277,0.05960624453634628,0.16170131504447185
9,27,0.14833166251923136,0.06629506537520352,0.18890715520287465
25,75,0.19594650754310372,0.08324383089531673,0.281533007537383
49,147,0.25007874720926354,0.10354507302287705,0.4254867302719286
81,243,0.2841453617315788,0.12230569096315624,0.5500307982970024
121,363,0.29748382418180097,0.14070507395374438,0.627387708174802
