window,scale_km,zcast,nflics,netncc
3,9,0.14849537856106063,0.1363421564064774,0.06243309401132619
9,27,0.19027713685064526,0.15215223083662271,0.08149410854273367
25,75,0.2910520738170405,0.18132189258306108,0.1397887519557381
49,147,0.3887147471796735,0.20404661003688046,0.22042490513798674
81,243,0.4528738536545159,0.21847123207896374,0.29710504947694016
121,363,0.49044288775295536,0.22849125069531914,0.3502328200881338
