window,scale_km,zcast,nflics,netncc
3,9,0.06325408485558794,0.013555417352785981,0.052338558203694444
9,27,0.07351387292237173,0.018593599133078908,0.07085747474500856
25,75,0.09347900501846684,0.03170578513813351,0.13430447822303868
49,147,0.10748328280731506,0.04720830062255427,0.21850018508336702
81,243,0.113637041075864,0.06380605431728215,0.29357914907079113
121,363,0.11672073959301905,0.08214285230364077,0.36241623400847695
