window,scale_km,zcast,nflics,netncc
3,9,0.09861318236348257,0.08137339828065351,0.10339010244100724
9,27,0.11393560241201121,0.09127586212951623,0.1165892044158848
25,75,0.1527229649078239,0.11548914967018638,0.14323870967496113
49,147,0.20069966005280512,0.14392337371446506,0.1750462718825434
81,243,0.2416416876033778,0.16826054517253233,0.2063140299253356
121,363,0.269074841992188,0.1879748428266893,0.22927763820752564
