window,scale_km,zcast,nflics,netncc
3,9,0.1480572893414665,0.15172898780388228,0.08775342266741169
9,27,0.1837147635113993,0.170680739692231,0.11258401114717954
25,75,0.2808781327110127,0.21137247224825728,0.19159081433372394
49,147,0.39828446094074244,0.24873673478376546,0.31881618691240604
81,243,0.49235657829004936,0.2762364174909525,0.45153082634401714
121,363,0.5538901520868119,0.2983280629444412,0.5481946064867417
