window,scale_km,zcast,nflics,netncc
3,9,0.1225774389244458,0.04070327195438083,0.19438743174778367
9,27,0.13986034604163766,0.04691447106030887,0.22458038962681517
25,75,0.18339219169029636,0.06335203236294179,0.33051658208553725
49,147,0.22879568217945323,0.0846029462206124,0.48532796725059074
81,243,0.25540951326768485,0.10769704560020225,0.5986292097442103
121,363,0.26736949693692535,0.1315669372380562,0.6659326478167035
